20d0267c-1a27-4e77-aed2-a981f6187e40,Biomassa natuurgebied - riet en heide
c40d0a4e-fb80-46f4-bb36-21c129ba87dc,Blijf op de hoogte..
8c87013f-e668-413b-ac19-c7639bfa9619,Bodemkoolstofbalans in minerale landbouwgronden
c207ab90-f6a0-4f70-85ca-1eb1961080d5,Bodemkoolstofvoorraad
77130922-28fb-497d-8455-00dddca6cb98,Bodemkoolstofvoorraad in natuurgebieden (ton C/ha)
f01e95b2-c3e0-449f-bedb-75ade9adacbc,Bodemvruchtbaarheid voor landbouw
317c8cd0-8304-413f-b8e3-0b1054404ee5,Booster tegen knikhoest (BERT-studie, IIV-316)
686b5321-28c1-4395-bb87-86f0e92dee06,Bovengrondse koolstofvoorraad in natuurgebieden
deda195f-c788-43ed-83f1-71dd64930349,Bravosolutions Jaggaer
c157c35d-33d0-453f-ae34-26842b7e619e,Bronnen zorggegevens
6a1ba002-eea8-4669-96cf-459c37597819,Bronpopulaties voor zaadproductie voor bomen & struiken
96e15308-ed5a-4a8d-9e91-a9766ba09861,Bruine ratten bijvangst
08a9d798-be3f-43ee-b069-c74bcaaf8af2,Buffy coats Sanquin (NVT2O1 .01)
a913985e-b451-4ec9-a53d-b56847064a11,Burgervragen houtrook
232bef74-646b-4c7e-bc3d-64a3e2a6b6c3,CBR: GBA mutaties van T&T Competent naar RIVM
516bdaf2-cd6e-46ab-b2b6-5d4b51d0dcda,CBR: NAW mutaties verzending van COA naar RIVM
3a7e3702-e051-4c41-8f63-63434a248a62,CBR: Probas mutaties van MinBZK naar RIVM
72a004f7-1808-4258-a710-c2faf250e13c,CESES Klinische route
a0168988-ee1b-46bb-8554-79b6cb822e9c,CHILD study (NVI-300)
f8a3a577-9b04-4dfe-b876-9babd5e3bf32,Calamiteiten informeerlijst
c15e5196-e279-41ff-8c71-7e2312b1b0d1,Chlamydia Trachomatis bij zwangere vrouwen en hun partners
7b56e27e-5dda-4a38-8618-28fd33c1cf05,Chronische hepatitis B screeningsgedrag onder Marokkaanse Nederlanders - Kwalitatief
3bc70bba-03aa-4fa7-a3b4-448ae8a2c506,Chronische hepatitis B screeningsgedrag onder Marokkaanse Nederlanders - Kwantitatief
ee648332-24a1-4a65-b42a-553a74dd4985,Citizen Science: Burgers in crisis
133d3741-61ee-4c48-b1d0-018be0c0b0bc,Closed Circuit TV (CCTV)
2af361c5-a780-42aa-898c-82006ab0341d,Commissie Preventie Iatrogene transmissie HBV, HCV en hiv
fd3f9a23-e9e0-4f6c-b281-c7a1646e14ea,Conservation Units voor bomen
b0765a3a-0e5d-4246-b126-27526b1a3b51,Contactgegevens BES public health professionals
9efffec3-1dde-489b-a088-25a872b1a34e,Contactgegevens GGD
fc27ec1e-5522-4678-990d-9a9490b9fba6,Contactgegevens medewerkers GZB
b1390a7c-97b1-401d-9b9c-4c8774d3fef4,Contactgegevens samenwerkingspartners, opdrachtgevers
53ed91ab-b515-4304-89b1-b239d1ea90a8,Contactgegevens van medewerkers in de stralings- en milieuongevalsorganisatie
8b1e9a0e-2ca1-4766-a120-fa0034a62847,Contactonderzoeken: contactgegevens burgers
7010e5cf-ac83-437e-bdb6-c41fc2d8556b,Contactpersonen UFP Schiphol
5f4b87ab-54ee-4f62-8a2f-6663fe030adc,Contactpersonenlijst Kennisplatform Veehouderij en humane gezondheid
b2f1b125-eabf-41ca-9129-b52504d01878,Controle identificatiedocumenten
ffc76d6f-4033-4c51-9c5b-6119f36253b3,Controle-survey RES-GEZ
e4475029-b664-432c-a65f-acf959822234,Correlates of Protection
32ad445c-aefe-4441-90ba-7dec2b21125d,Corsa
ec316eba-7e55-472f-bb01-0511ede17783,Crocus studie
30bb764b-1c3d-4e25-9fd1-9a65afb93c85,Cultuurcollecties BBD
6c922b92-64f6-4957-88de-aa71d5bcd421,DCE_morphine
e6adedb2-14c5-42ca-a4b9-c341fa6cc8ec,DEPiCT - Discerning Environmental Pathways of Campylobacter Transmission
c84cb44a-5c46-430d-a74a-4d346c3399e0,DICE (IIV-289)
283952bc-d5a7-4ccb-8486-c1f807d3cc70,DNA fingerprint surveillance Tuberculose
7bbc3a68-1daa-46fa-91a7-feba53fc9013,DNA fingerprint surveillance Tuberculose
f055c298-02b4-497d-a1b4-c44da68d540b,DaKTP: NVI vs Aventis (NVI-236), kleuters
371e91f8-6de6-41b9-bf5e-3e21041abde8,DaKTP: NVI vs Aventis (NVI-237), zuigelingen
3ae92853-16b5-4f19-aafc-fd3cc2c037de,Dashboard
2344ee8f-e185-4690-b3bd-1260603e4c4a,Dashboard CIO
18972b5d-b7f1-40f0-b9a0-9d32fdd74b7b,Declaraties
51956e29-63db-47b4-8d50-182295ea0fb7,Diergegevens
563da033-c03c-4652-9db4-bfb9eee89cf3,Digitale brievenboeken
e50e8a5e-1b12-4269-8aff-525f008df513,Distikstofoxide (N2O) emissies naar lucht 2014.
77ac366e-dbf7-4ce6-bc4c-19c4e7a9449e,Doorverwijzing eerstelijnszorg naar bewegen
90adb7ab-e518-41ea-86ae-9cd07f4e3ac8,Down Screening
1437a980-5c3b-4df0-92c7-612aaa6f9847,Downloaden werkopdrachten uitzendkrachten via website uitzendbureaus
a7c3c73d-92e2-44e5-b432-9b64666aa5fc,Duinprofieloppervlakte
24149913-2e2b-429b-9ff7-ac58dfbb3ca7,Dynamische werkplekken
9e56e8dd-8b1a-476e-9c39-53b37267ee27,EMFAEM-ingehuurde krachten
1188f4ee-23fb-4422-8110-b6b0baa2c3c1,EMFAEM-vrijwilligers
ab9ddd66-5b11-471d-b8d5-ca405529ab1f,EMV-case
4ce5ef83-5a36-4f76-b970-b059a9af7f9d,EPIC-Morgen en DCS (Doetinchem Cohort Studie)
8d7c1474-bf50-4a22-a720-953d3b6faece,ESBL paarden en personeel
31f7f494-fb64-40de-9fe9-ab61d95962e3,ESBLAT
3a286f0a-33c1-499b-884c-835a02b5d10c,EU-CEG Data
103c95b9-783e-405e-a7e9-95f8eeaebe6d,Effect media aandacht op houding tav RVP
fe4f018f-8a72-4880-9994-459f446e4869,Effect van (booster) vaccinatie tegen meningokokken type ACWY (JIM studie IMS-267)
c544782c-9fcc-435e-98bb-bf878fe15c0f,Effect van derde BMR vaccinatie bij studenten (BMR LTR-135)
f077ff3f-9a0f-4190-b84c-619ca0b128b8,Effect van tweede vaccinatie tegen meningokokken type C (TIM studie LIS-144)
7dd56f0e-7efc-44af-b73a-960aa730f0ab,Effect van vaccinatie van oudere volwassenen (StimulAGE studie IIV-276)
8b397268-f588-418e-b18b-280e04318169,Elektronisch milieujaarverslag
6df9e3d3-1924-4e3d-8e0a-6d456b185029,Emissieregistratie
f2f86edf-ac3a-48e8-9292-0544da2d7645,Emissies naar het riool in 2015 vanuit de industrie
0606e8cb-fa51-402c-a3be-19fd724b0a10,Emissies naar het riool in 2015 vanuit de industrie (WFS)
95e2c712-1b91-4f24-9453-c56b95227717,Emissies naar het riool in 2015 vanuit de industrie (WMS)
f8d840bc-18df-4449-b797-b9adcb81d3ec,Emissies naar lucht en water in 2015 vanuit de industrie
5255c080-5f4e-4f7a-8a2c-6ac9d0103288,Emissies naar lucht en water in 2015 vanuit de industrie (WFS)
7dc30aed-0940-4e69-b34c-9f24b34078eb,Emissies naar lucht en water in 2015 vanuit de industrie (WMS)
06153756-407d-4075-997b-9f2a18fda22c,Emphasis (nog aanvullen)
0076c603-dcb7-4a4e-b51d-76cf7c664378,Endoscopistenmodule darmkanker
93e751fb-1bc5-4a8c-9a82-d2a44fd992be,Ervaringen dragers dagelijks leven
0cdbd60b-439f-45e3-b7b7-c70696cdac73,Ervaringen verpleegkundigen ABR
a5c9c947-24c4-4739-87cc-ba761f8ea86e,European Union Reference Laboratory (EURL)-Salmonella
2f8a7085-6029-49f1-9b32-acb953d133d4,Experts website www.vzinfo.nl
f60bb058-ba85-472d-aa7e-346bf130a835,FUSACA-studie
b8e62f8c-1516-4f42-85e4-01847138571e,Fijnstof (PM10) emissies naar lucht 2014
a8ebfa77-72de-499a-bfc1-1407201a7fcb,Fijnstof 2016 (pm10)
8922af61-1776-48a2-b1fe-5973b9b8d425,Fijnstof 2016 (pm2,5)
dee40ccc-ffdf-47b4-aeb0-38e7a640acba,Formulieren - Formdesk
ef4de1c7-9293-4d56-9e49-39eb41119d3b,Fortigate - Fortinet -Firewall en internetlogging
232d42d8-c3d6-4f03-89cf-2ffd0cffef3c,Fosfor (P-totaal) emissies naar bodem 2014
1e484aa0-bdfc-4001-90a0-5c9267afb361,Fotografen beeldbank RIVM
967c41b5-7fd3-4c88-8774-74a522779452,Fotografenpool Raamovereenkomst 2018 & oude fotografenpool
1e1b0d36-9c86-43f3-afca-58913f1c85e5,Frontoffice Voedsel- en productveiligheid
bbe85878-b9b4-4f99-bb8d-b5fa84f85234,GRAS-H
0eff4d5d-ff95-47a2-a3e6-89571f265652,Gebruikers ConsExpo Web
91590d52-a16e-418d-b6c6-f7152a828b7c,Gebruikers stralingsongevalssystemen
41829a23-dd80-4443-b587-e8d360956831,Gebruikersdatabase RisicotoolboxBodem.nl en Sanscrit.nl
50961ae7-d71a-4b9b-a283-650853fa8ecd,Gegevens Experts
ee4440da-b57a-46c3-b8ad-996f3eafdb23,Gegevensverzameling Helpdesk REACH
dd9d8098-7084-44cc-b44e-5efb87c3dadd,Gegevensverzameling Helpdesk Risico's van Stoffen
d5182a23-4ed3-4d2d-a5a9-8b8dd3cd827c,Geheimhoudingsverklaringen
b6f6b8aa-ec42-4253-a372-c14ad9fccd9f,Geheimhoudingsverklaringen verzamelstaat
68711fca-7589-4b83-829c-42550803c287,Geluid in Nederland (Lden)
f9a57393-176a-4eaf-9ce8-276f7a531a92,Geluid in Nederland van wegverkeer (Lden)
ad50280e-aeec-4258-b6aa-bc138ebd5b93,Geluidhinder bromfietsen en scooters 2016
cc274128-d00c-4521-a868-261a32bb909f,Geluidhinder buren 2016
992a6cd6-f9c1-4dc5-b625-768ced3ca0ac,Geluidhinder treinen 2016
950ea99b-bfbc-4c45-aac7-f2a5b626b85f,Geluidhinder vliegtuigen 2016
2547f503-a668-4502-aeba-a9f67b3c91d5,Geluidhinder wegen <50 km/u per gemeente in 2016
d3c9efd6-fca7-49d6-92bb-5f507abece90,Gemeten Ammoniak concentraties in buitenlucht.
b3ec8793-7747-4da0-b6c3-aa384446a586,Gemeten Fijn stof concentraties in buitenlucht.
5800f3b0-2ea2-4231-8165-216a7b26867f,Gemeten Koolstofmonoxide concentraties in buitenlucht.
d8f370e8-123c-4ab3-9410-04f728327ac6,Gemeten Ozon concentraties in buitenlucht.
733559a5-201d-40e5-ad43-d1c7bae84d9f,Gemeten Stikstofdioxide concentraties in buitenlucht.
f91c6ad6-62a5-46d0-8a5b-8a62e7a4b833,Gemeten Stikstofmonoxide concentraties in buitenlucht.
500d396f-5ec6-4e4b-a151-5fb3cddd8082,Gemeten Zwaveldioxide concentraties in buitenlucht.
af135cd8-d429-4fc7-b9e3-09e15217520d,Gemeten fijnere fractie van Fijn stof concentraties in buitenlucht.
71e977b4-01aa-4f1b-b95d-497137e1692d,Gemiddelde staande houtvoorraad van het Nederlandse bos
4fab7c74-67bb-4d8c-8b5d-d5a5c7e01673,Genetische structuur Nederlandse Hamsterpopulatie (Cricetus cricetus)
c2639ba4-4b34-4fb3-b901-8cda4cc88c19,Genetische structuur Nederlandse Otterpopulatie (Lutra lutra)
7916cead-7cf2-4d31-8c9e-03c5f4c45b28,Genetische structuur van de Boommarter populatie (Martes martes)
0f23f62d-274b-42b8-9b09-442546a72060,Gevoeligheid en bescherming tegen watererosie
2fe9c29e-c9eb-46e1-9061-f6f77bfd8438,Gevoeligheid en bescherming tegen winderosie
71a151fc-ffbf-4b4d-8954-ff9e546567f8,Gezin en Gezondheid
51399828-a8ca-4329-b98f-a9aebeb31606,Gezondheidskundige Evaluatie Schiphol (1998-2005)
29add9f0-adf6-45e8-b62c-99e1a67b15d3,Gezondheidsmonitor
1af59cdf-c979-4322-9a84-e71125ee04c1,HAVANA(2)
c27adfe2-1eca-4484-aa7c-dc251e74a007,HEV-ID
6f60c801-9cd2-4c4d-b027-72482d09ddfa,HEVIG
1b54fdd7-1955-481c-a80e-572f8c4c32ac,HIV surveillance (SHM data)
e377e6ca-e624-4f0d-8187-f7436740b284,HIV testweek evaluatie
5354956a-a19d-4d44-948e-5a251d195a97,HPV vaccinatie en genitale wratten
d2b5420f-367e-4115-a6f6-b9aeb6b0cffa,HYENA (2005)
98a527d7-c081-475d-8372-c43efce2acd8,Health Study Caribisch Nederland (IIV-284)
ef078463-5d02-47b1-b0ba-e7a1d22d60e8,Health promotion onderzoek
6bda8d0d-3779-4124-b49e-6e6909995a16,Helpdesk atlas leefomgeving (inbox van ViaDesk)
3e8eec51-fa6b-4129-aa35-173c931e2e93,Hib vaccin effectiviteit
73cf8358-c6bf-4cad-b85a-eb5be906dbbc,Hinderinventarisatie 5 (2003)
b00c974c-b211-4290-b02f-c96cdaa0b34b,Hinderinventarisatie 6 (2008)
f1d6bf68-8477-407b-8fde-df36bd39a09b,Hoogleraren en lectoren tabel
3e5db871-c470-48d1-bc99-cac8553bc756,I-MOVE+ WP2 - ziekenhuis studies
a17be1d8-f803-4457-a9d4-a51b1275e555,IBESS studie
fea7b19e-695d-47ba-855e-78db65b67a56,IBESS studie
413b8a5b-dc1c-4d0a-8e90-3e14d150040c,IGZ onderzoek essure
e8fcee11-96ba-480b-b1d7-16934809a838,IIV "Buisjesdonoren" (VAC-262)
ec3f2493-4788-4146-a7d2-3de202063a15,ILI studies (Vac-261; IIV-277)
466e51aa-144d-4c43-9fd5-0ed8bb345b3c,INHERIT focusgroepen
028c5732-f0f2-40a9-877b-df74b91730c0,Identity Management
1014d863-b25a-4ec2-9870-e2085af89006,Immf@ct (IIV-274)
dc5db2e7-1054-46fa-8d3b-4a0e6de420ec,Immuniteit na 1 HPV vaccinatie (HPV 1 dose studie)
52fd92bc-57bc-45df-a8ee-24c0c92de962,Immunogeniciteit van HPV-vaccinatie in een twee- en een-doses schema (HPV2D / HPV1D)
01d0f762-34af-43e3-b4dc-d14f763b2f3c,Infectieziekten Surveillance Informatie Systeem - Antibiotica Resistentie (ISIS-AR)
71caffeb-dac7-4b0d-ab13-7140e591ceb8,Influenza vaccinate studie (NVI-240)
4f777ab6-e15c-4eba-9563-1a64879a5774,Influenza-surveillance 1994-2000
fffd4a24-1d4b-4263-843d-539679037780,Influenza-surveillance 1994-2000
48af5799-118d-4b27-a297-68db6c72a1ac,Informatiebehoeften chronische hepatitis B door middel van RDS
517219c6-33a4-4a44-9e3c-f8c2ead54888,Ingelogde gebruikers atlasleefomgeving.nl
fe6bbef2-ccfa-45d4-9457-ead268e46741,Inkomende klachten RIVM
747badf1-9712-4615-83bd-5442d399e6bf,Insights
259af9e6-8989-49aa-bd77-366b7404eeab,Internationaal onderzoek EAP vertrouwen in vaccinaties
e7ea3fef-0e01-4287-8bab-c8bec660282e,Interne onderzoeken
9de2c47a-a238-4e09-961a-0d8de3341a09,Interventiedatabase Gezond en Actief Leven
63265737-f229-4021-abc2-7b00b18a313b,Interviews MSM-NW
4d6dfca3-657b-48cc-a247-e1158f03f358,Interviews met huisartsen, jeugdartsen en jeugdverpleegkundigen over meningokokken en meningokokkenvaccinatie (interviews april/mei 2018)
2a759c4c-8f6a-4a30-8513-1ebeffa25cff,Inventarisatie Versoringen M/240039/17/IV
b358bf36-d4d2-4f79-b865-c425b63ec25e,Inventarisatie soa labgegevens
6ea20632-a300-4f23-a248-a105d14f3e38,Issuetracking - Gemini
e6f36d08-86c2-4b47-b0b3-e906adae4fb5,JA HG - Training Needs Assessment
31eb0c9a-d244-454a-8a53-53cc27fa9b25,Jira (issue management systeem)
aa5c057f-4bc8-46fb-84a3-efc5adedf552,Jira ticketsysteem voor helpdesk
cc09b401-0af4-4876-8d34-763d8f79838c,KIzSS
2107ea6d-72ff-4c10-93dc-6c823decd009,KOALA studie
686f898a-15f5-4d01-891a-886f51c0c213,KOALA studie
121456ba-d6d2-4c36-85b1-4b273fd14581,KOKKI (NVI-248)
e25f5925-2ff4-414e-a757-e2cc11c6d3f2,Kennis en informatiebehoefte maternale kinkhoest
2a0c0c9f-b7c8-4f3e-a3e3-583c7ccb109c,Kenniskring MMK en PSH
7dfcacd1-527d-4d2b-b07c-59046c5d42a1,Kiesregister
7487afb3-b6c5-4a5f-a239-358150185d44,Kinkhoest Immunisatie KIM studie (IIV-268)
9db4f892-c053-4ae4-bbfe-bdf82a4a32af,Kinkhoest vaccinatie bij volwassenen (VIKING studie IIV-275)
d3c20a98-337e-4bf6-be60-8e32138a1793,Klantportaal SSC-Campus
eb56e71c-49f7-4659-a3d3-a14a6e8a43d4,Klokwerk studie
0c37690d-b0ba-4cfb-91cc-239a60ed20e7,Klokwerk+
1c962371-fab6-41c3-b679-8389f264f9e8,Koolstofdioxide (CO2) emissies naar lucht 2014.
24723306-0b46-4a2d-b99a-433d25cba23a,Koolstofvastlegging in de bodem bij achterlaten gewasresten
32c730ee-2cbc-45a6-a75e-be8dccffbfa7,Koolstofvastlegging in de bodem bij akkerrandenbeheer
114dead9-6fff-4240-b69e-f5ceebb7a06a,Koolstofvastlegging in de bodem bij groenbemesting
9a8086b8-90b6-463a-b357-b4d034478025,Koolstofvastlegging in de bodem bij niet kerende grondbewerking
2616d696-17a8-4079-8310-c2811d1f3c15,Koolstofvastlegging in de bodem bij niet scheuren grasland
2261f433-ac1c-49e2-a0ed-b945a6b59e5f,Koolstofvastlegging in de bodem bij verbeteren gewasrotatie
29e1bb9e-0646-4d30-adde-b334f5062655,Koolstofvastlegging in de bodem zonder grondbewerking
44d77864-928d-46a5-9585-b73315d04834,Koolstofvastlegging in de bodem: totaal van alle maatregelen
eebef4d7-0648-4298-b09a-d7c6ad251c93,Koper (Cu) belasting oppervlaktewater 2014
71ef2069-e1be-40d8-a1b6-f194942402e4,Koper (Cu) emissies naar bodem 2014
5b2b572e-fe3f-4ed7-83b4-4393d53081f1,Koperverbindingen (Cu) emissie uit verkeer 2014
48110f16-188d-40ac-aeaf-117c338f6eb1,Koppeling Praeventis-PALGA
e32aecdc-212b-48c9-ba23-8fb526ff8481,Kraamvrouwenstudie
b5ed9d38-60b9-4658-9532-a7e2dd8c2635,Kunstuitleen
bfc80838-a818-47c9-b4cb-af9ee125085f,Kwik (Hg) belasting oppervlaktewater 2014
560c3362-b6b8-466b-8a07-16758df671c1,Kwik (Hg) emissies naar bodem 2014
8e482c7b-533c-4674-b391-04453bd2a407,LANDMARK
d24ccb35-e9d2-41bf-b231-43083fc0c76d,LCP emissies (Richtlijn Industriële emissies) 2016
ff8f6da2-949e-4838-90f6-fd895a4a240f,LCP emissies (Richtlijn Industriële emissies) 2016 (WFS)
745968a3-37af-4406-988e-ec595f58c7fe,LCP emissies (Richtlijn Industriële emissies) 2016 (WMS)
48a0edee-b7e0-40ec-8dd5-13843f2176ce,LMM (Landelijk Meetnet effecten Mestbeleid)
9551bcf5-7528-4c69-b535-b90016547899,LMM VeldApp
a9698930-bac0-457a-928e-eff2f60c4e17,LSI
30324038-9505-46f8-80b3-55b5af23b934,Landelijk Meetnet Grondwater
075b7251-7f07-48db-b37f-75b8eeb4b491,Landelijk Overleg Infectieziekten
c6d494c6-253f-4739-b8c0-e82b6e54322e,Landelijk Overleg Infectieziekten Redactieraad
0f9b26bf-6e42-4f66-9692-c7c56b82a55c,Langdurige vermoeidheid na HPV-vaccinatie
a136f59d-15e1-4919-bb76-60a1387ed1be,Leefstijlmonitor
61211056-9d52-4e14-9389-7a0743f63ecb,LeerManagementSysteem (LMS)
59a918b1-6748-40b6-8244-f0334b1b58a3,Legionella surveillance
6c976b30-049d-4501-a019-9eaa6bdf2030,Linken preparedness en response aanbevelingen
dbf9f33f-62bf-44aa-8d1c-c88fd5223eb0,Logistieke informatie van de ambulancezorg
10cb58b8-a9af-448d-9173-282af17693a2,MGR1.0
33ab9649-2cc3-4ad2-8b96-1b9f050ea9ee,MSM survey
44cbe606-6ed0-4108-a36e-febd29c44c5e,MVI Klimaatenveloppe Effect Leernetwerken
072f6cf1-b938-4b56-aa05-ffa7255403c5,Mansion
551af069-f907-4e08-bff6-27d2fee08795,Maternale immunisatie kinkhoest (MIKI-studie, IIV-266)
2ebfdd83-830e-417b-a1b5-594b76334155,Measure mail
f39d198a-1e69-43cc-b359-cc60a8c22d28,Meetwaarden van Luchtkwaliteitsstations in Nederland.
56b41f54-e271-421f-91e2-40428b562038,Meldpunt Bijwerkingen Implantaten
19fb0286-882e-4863-ac9a-e6741f9da114,Memory studie kinkhoest Immunisatie studie (Booster LIS-142)
4c875c59-4d6d-43d6-91d6-5955dfbffec7,Memory studie kinkhoest Immunisatie studie (Memory LTR-137)
a25cd3e2-b29a-49aa-aed3-52b271f35d79,Meten-op-de-Werkplek
ea8f668b-d5c4-46ed-8331-47b58268c3c7,Microarray onderzoek
27f8c8e8-d258-4a30-a507-44bcefc2a37a,Microsoft Active Directory
cc452a38-4033-427c-87b4-f981923df116,Minoes (NVI)
5be58c50-079d-42ac-9a82-134f9f27598f,Mobiliteitsmanagement
b3b2f8af-bb51-4064-a5cf-d2243241261c,Moleculair Platform
e87e56ec-7652-4249-9a61-760534a7c91a,Moleculair Platform
0dd545d5-a2a9-4a76-8940-ad867e24db5b,Monitoring MenACWY vaccin 14 jarigen
0d4b5d6d-1270-4360-8d41-93c3b484c865,Monitoring MenACWY vaccin bij kinderen van 14 maanden
36a7e8cb-8300-4602-93d2-135943365a6f,Monitoring stations (Nitraatrichtlijn) diepe filters
224d93f6-0e4e-41fe-8424-1ab11a6c55ed,Monitoring stations (Nitraatrichtlijn) diepe filters (WFS)
755d488b-7b94-4883-95be-6aa279604f85,Monitoring stations (Nitraatrichtlijn) diepe filters (WMS)
b3f66964-a8c1-456f-9799-9cafca2cb7b1,Monitoring stations (Nitraatrichtlijn) ondiepe filters
b4485d59-a945-4940-a2f5-3ce7de6a947b,Monitoring stations (Nitraatrichtlijn) ondiepe filters (WFS)
081bcfff-5f66-467c-95d0-d88dcf9aa4cf,Monitoring stations (Nitraatrichtlijn) ondiepe filters (WMS)
c526751b-9b8b-4190-a55d-66310e6179bd,Muskus-studie
242fa829-fb97-42a5-979f-ef666b383c1f,NECCST
02a5f091-be38-4fd8-baa3-a832ddcc65b4,NHS Nieuwsbrief: Hielpriknieuws voor screeners
28f673e5-9b19-40d8-b2b6-3610c0484b85,NHS laboratoriumgegevens
ab8d6dc7-bd0b-4397-8b97-a28be6850eb8,NHS opdrachtverstrekking
53b5bed4-b050-40d5-9042-c7c9f52c7f9f,NHS: Verzending lab - DVP
93ee6ce9-5c7f-4e6f-86cf-86202f9597c8,NHS: verzending hielprik uitslag van laboratorium naar RIVM
cde77073-8172-41e0-9c8d-30b0349ffada,NIVEL zorgregistraties soa 2017
c2ec744a-14e1-41ac-a925-66e832e54a09,NRL Parasieten
0521af29-842d-4d7a-9700-2cf1b59e074b,NWO-Groen SQUASH-project
d469c295-3428-4dbd-b778-2bce2c2ce777,Nachtelijk geluid in Nederland van wegverkeer (Lnight)
2004252a-229d-4403-bcb2-d62f7ed5116f,Namen topexperts
24f87db6-0d3e-462d-8aac-9b1c499909d8,Nasopharyngeale kolonisatie in kinderen en ouders (OKIDOKI, NVI-249)
a3367f3b-72b1-41ae-8ab9-9ce95e2aeb1d,Nasopharyngeale kolonisatie in kinderen en ouders (OKIDOKI-2, NVI-257)
da620d39-770a-46ec-b217-755831578b94,Nasopharyngeale kolonisatie in kinderen en ouders (OKIDOKI-3, IIV-264)
